"TemplateId","TemplateFamily","TemplateName","TemplateVersion","SettingDefinitionId","InstanceTemplateId","Depth","ParentSettingId"
"a5481c22-7a2a-4f59-a33e-6eee30d02f94_1","endpointSecurityFirewall","Windows Hyper-V Firewall Rules",,"vendor_msft_firewall_mdmstore_hypervfirewallrules_{firewallrulename}","aad84a5d-fe09-41a8-b8c3-625858e65a4d","0",
"a5481c22-7a2a-4f59-a33e-6eee30d02f94_1","endpointSecurityFirewall","Windows Hyper-V Firewall Rules",,"vendor_msft_firewall_mdmstore_hypervfirewallrules_{firewallrulename}_action","c298816b-4542-4533-8921-b99dc00e670b","1","vendor_msft_firewall_mdmstore_hypervfirewallrules_{firewallrulename}"
"a5481c22-7a2a-4f59-a33e-6eee30d02f94_1","endpointSecurityFirewall","Windows Hyper-V Firewall Rules",,"vendor_msft_firewall_mdmstore_hypervfirewallrules_{firewallrulename}_direction","2d13e074-c08e-49f9-9b10-e1833b9d5c33","1","vendor_msft_firewall_mdmstore_hypervfirewallrules_{firewallrulename}"
"a5481c22-7a2a-4f59-a33e-6eee30d02f94_1","endpointSecurityFirewall","Windows Hyper-V Firewall Rules",,"vendor_msft_firewall_mdmstore_hypervfirewallrules_{firewallrulename}_enabled","1bf4cf1a-8609-4a04-91de-66a2a861b870","1","vendor_msft_firewall_mdmstore_hypervfirewallrules_{firewallrulename}"
"a5481c22-7a2a-4f59-a33e-6eee30d02f94_1","endpointSecurityFirewall","Windows Hyper-V Firewall Rules",,"vendor_msft_firewall_mdmstore_hypervfirewallrules_{firewallrulename}_localaddressranges","29c4eca5-7ae5-4017-bf12-7ebbab8360a7","1","vendor_msft_firewall_mdmstore_hypervfirewallrules_{firewallrulename}"
"a5481c22-7a2a-4f59-a33e-6eee30d02f94_1","endpointSecurityFirewall","Windows Hyper-V Firewall Rules",,"vendor_msft_firewall_mdmstore_hypervfirewallrules_{firewallrulename}_localportranges","97dfd255-c6c5-46a9-8488-fd77f3257fa8","1","vendor_msft_firewall_mdmstore_hypervfirewallrules_{firewallrulename}"
"a5481c22-7a2a-4f59-a33e-6eee30d02f94_1","endpointSecurityFirewall","Windows Hyper-V Firewall Rules",,"vendor_msft_firewall_mdmstore_hypervfirewallrules_{firewallrulename}_name","04876069-4337-46f9-9da4-8382cf5925fb","1","vendor_msft_firewall_mdmstore_hypervfirewallrules_{firewallrulename}"
"a5481c22-7a2a-4f59-a33e-6eee30d02f94_1","endpointSecurityFirewall","Windows Hyper-V Firewall Rules",,"vendor_msft_firewall_mdmstore_hypervfirewallrules_{firewallrulename}_priority","952ea829-64aa-4648-9ab9-d2a7449fc021","1","vendor_msft_firewall_mdmstore_hypervfirewallrules_{firewallrulename}"
"a5481c22-7a2a-4f59-a33e-6eee30d02f94_1","endpointSecurityFirewall","Windows Hyper-V Firewall Rules",,"vendor_msft_firewall_mdmstore_hypervfirewallrules_{firewallrulename}_profiles","a7c4c9d8-762d-47ea-b505-22e78ce0192b","1","vendor_msft_firewall_mdmstore_hypervfirewallrules_{firewallrulename}"
"a5481c22-7a2a-4f59-a33e-6eee30d02f94_1","endpointSecurityFirewall","Windows Hyper-V Firewall Rules",,"vendor_msft_firewall_mdmstore_hypervfirewallrules_{firewallrulename}_protocol","d473fec8-7c26-40f2-b2a4-0a2628f665f0","1","vendor_msft_firewall_mdmstore_hypervfirewallrules_{firewallrulename}"
"a5481c22-7a2a-4f59-a33e-6eee30d02f94_1","endpointSecurityFirewall","Windows Hyper-V Firewall Rules",,"vendor_msft_firewall_mdmstore_hypervfirewallrules_{firewallrulename}_remoteaddressranges","079641d1-9645-4fda-b687-0758e782c461","1","vendor_msft_firewall_mdmstore_hypervfirewallrules_{firewallrulename}"
"a5481c22-7a2a-4f59-a33e-6eee30d02f94_1","endpointSecurityFirewall","Windows Hyper-V Firewall Rules",,"vendor_msft_firewall_mdmstore_hypervfirewallrules_{firewallrulename}_remoteportranges","0f469795-1d59-4cbf-82da-68db270dc259","1","vendor_msft_firewall_mdmstore_hypervfirewallrules_{firewallrulename}"
"a5481c22-7a2a-4f59-a33e-6eee30d02f94_1","endpointSecurityFirewall","Windows Hyper-V Firewall Rules",,"vendor_msft_firewall_mdmstore_hypervfirewallrules_{firewallrulename}_vmcreatorid","883a8d27-06c2-4552-9ed4-11f5c5882dff","1","vendor_msft_firewall_mdmstore_hypervfirewallrules_{firewallrulename}"
